loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,income,Credit_Score,co_applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
1,Joint,0,type3,p3,1,0,0,426500,360.0,0,0,0,418000.0,0,pr,0,4920.0,622,1,1,0,75.13586957,North,0,1,39.0
1,Sex Not Available,0,type2,p3,1,0,1,256500,360.0,1,0,0,418000.0,0,pr,0,6600.0,642,1,2,1,75.13586957,south,0,1,39.0
1,Sex Not Available,0,type1,p1,1,0,0,86500,180.0,0,0,0,98000.0,0,pr,0,2580.0,524,1,0,1,88.26530612,south,0,0,24.0
1,Male,0,type1,p3,1,0,0,266500,360.0,0,0,0,328000.0,0,pr,0,4740.0,501,0,3,1,81.25,North,0,0,27.0
1,Sex Not Available,0,type1,p1,1,0,0,236500,360.0,0,0,0,278000.0,0,ir,0,9900.0,560,1,1,1,85.07194245,south,0,0,40.0
1,Sex Not Available,0,type1,p3,1,0,0,276500,360.0,0,0,0,408000.0,0,pr,0,3780.0,609,1,5,1,67.76960784,south,0,0,44.0
1,Female,0,type1,p3,1,0,0,276500,360.0,1,0,0,328000.0,0,pr,0,4800.0,820,0,4,1,84.29878049,North,0,0,39.0
0,Male,0,type1,p4,1,0,0,926500,360.0,0,0,0,1548000.0,0,pr,0,11940.0,613,0,3,0,59.85142119,south,0,0,42.0
1,Joint,0,type1,p4,1,0,0,676500,360.0,0,0,0,738000.0,0,pr,0,11700.0,627,1,1,0,91.66666667,North,0,0,40.0
1,Joint,0,type1,p3,1,0,0,476500,360.0,0,0,0,1268000.0,0,pr,0,7560.0,826,1,6,1,37.57886435,North,0,0,40.0
1,Sex Not Available,1,type1,p4,1,0,0,536500,240.0,0,0,0,908000.0,0,pr,0,14580.0,772,0,3,1,59.08590308,south,0,0,22.0
1,Male,0,type1,p3,1,0,0,386500,360.0,0,0,0,618000.0,0,pr,0,9000.0,625,0,3,0,62.54045307,North,0,0,5.0
1,Female,0,type2,p3,1,0,1,156500,360.0,0,0,0,418000.0,0,pr,0,3180.0,508,1,3,1,75.13586957,North,0,1,39.0
1,Male,0,type1,p3,1,0,0,166500,360.0,0,0,0,288000.0,0,pr,0,5160.0,789,0,4,1,57.8125,North,0,0,30.0
1,Sex Not Available,0,type1,p4,1,0,0,236500,360.0,0,0,0,358000.0,0,pr,0,2820.0,535,0,5,1,66.06145251,south,0,0,40.0
1,Female,0,type1,p3,1,0,0,206500,360.0,0,0,0,308000.0,0,pr,0,3720.0,826,0,5,1,67.04545455,North,0,0,30.0
1,Joint,0,type1,p4,1,0,0,606500,360.0,0,0,0,1108000.0,0,sr,0,8880.0,668,1,5,0,54.73826715,south,0,0,49.0
1,Male,0,type1,p3,1,0,0,136500,360.0,0,0,0,278000.0,0,pr,0,1680.0,827,0,4,1,49.10071942,North,0,1,24.0
0,Joint,1,type1,p1,1,0,0,676500,360.0,0,0,0,718000.0,0,pr,0,12000.0,611,1,1,0,94.22005571,North,0,0,33.0
1,Joint,0,type3,p4,1,0,0,546500,360.0,0,0,0,668000.0,0,pr,0,5760.0,883,1,3,0,81.81137725,North,0,0,39.0
1,Female,0,type1,p3,1,0,0,486500,360.0,0,0,0,688000.0,0,ir,0,4500.0,864,0,2,0,70.7122093,North,0,0,46.0
1,Male,1,type1,p1,1,0,0,206500,360.0,0,0,0,358000.0,0,pr,0,9540.0,684,1,3,1,57.68156425,North,0,0,12.0
1,Sex Not Available,0,type1,p4,1,0,0,166500,360.0,1,0,0,208000.0,0,pr,0,3540.0,652,0,4,1,80.04807692,south,0,0,41.0
1,Female,0,type1,p1,1,0,0,216500,360.0,0,0,0,268000.0,0,pr,0,2460.0,692,0,2,1,80.78358209,North,0,0,40.0
1,Joint,0,type1,p4,1,0,0,476500,360.0,0,0,0,608000.0,0,pr,0,16440.0,506,1,2,0,78.37171053,central,0,0,21.0
1,Sex Not Available,1,type1,p4,1,0,0,366500,360.0,0,0,0,658000.0,0,pr,0,8640.0,642,0,2,1,55.69908815,south,0,0,31.0
1,Male,0,type1,p3,1,0,0,256500,360.0,0,0,0,408000.0,0,ir,0,4200.0,598,0,3,1,62.86764706,central,0,0,21.0
1,Joint,0,type1,p3,1,0,0,506500,360.0,0,0,0,918000.0,0,pr,0,6600.0,552,1,4,1,55.17429194,central,0,1,45.0
1,Female,0,type2,p1,1,0,1,306500,360.0,0,0,0,318000.0,0,pr,0,17400.0,630,0,1,1,96.3836478,North,0,0,7.0
1,Joint,0,type2,p4,1,0,1,316500,360.0,0,0,0,368000.0,0,pr,0,5760.0,587,1,4,0,86.00543478,North,0,0,39.0
1,Female,0,type1,p3,1,0,0,486500,360.0,1,0,0,908000.0,0,pr,0,7200.0,517,0,2,1,53.57929515,North,0,0,39.0
1,Female,0,type1,p3,1,0,0,166500,360.0,0,0,0,348000.0,0,pr,0,2940.0,583,0,3,1,47.84482759,south,0,0,42.0
1,Female,0,type1,p4,1,0,0,446500,312.0,0,0,0,1298000.0,0,pr,0,7260.0,886,0,3,0,34.3990755,south,0,0,40.0
1,Sex Not Available,0,type3,p4,1,0,0,286500,360.0,0,0,0,298000.0,0,pr,0,5760.0,614,0,2,1,96.1409396,south,0,0,39.0
1,Female,1,type1,p4,1,0,0,246500,312.0,0,0,0,298000.0,0,pr,0,4140.0,731,0,3,1,82.71812081,North,0,0,46.0
1,Sex Not Available,0,type1,p4,1,0,0,266500,180.0,0,0,0,558000.0,0,pr,0,11280.0,524,0,4,1,47.75985663,south,0,0,25.0
1,Male,0,type1,p3,1,0,0,336500,360.0,0,0,0,428000.0,0,pr,0,6120.0,763,0,2,0,78.62149533,North,0,0,35.0
1,Male,0,type1,p4,1,0,0,206500,360.0,0,0,0,278000.0,0,ir,0,4560.0,624,0,1,0,74.28057554,south,0,1,39.0
1,Joint,0,type1,p1,1,0,0,656500,360.0,0,0,0,1158000.0,0,ir,0,15360.0,658,1,3,0,56.6925734,south,0,0,36.0
1,Sex Not Available,1,type1,p3,1,0,0,176500,360.0,0,0,0,238000.0,0,ir,0,12120.0,543,0,4,1,74.15966387,south,0,0,46.0
1,Sex Not Available,0,type1,p4,1,0,0,106500,360.0,0,0,0,208000.0,0,pr,0,600.0,792,0,4,1,51.20192308,south,0,1,13.0
1,Male,0,type1,p4,0,0,0,136500,324.0,0,0,0,238000.0,0,pr,0,2940.0,743,0,2,1,57.35294118,North,0,1,52.0
0,Joint,0,type1,p1,1,0,0,766500,360.0,0,0,0,1238000.0,0,pr,0,18000.0,806,1,3,1,61.91437803,central,0,1,47.0
1,Joint,0,type1,p3,0,1,0,56500,360.0,1,1,0,328000.0,0,pr,0,4200.0,833,1,6,1,17.22560976,North,0,1,44.0
1,Sex Not Available,0,type1,p1,1,0,0,446500,324.0,1,0,0,558000.0,0,sr,0,16380.0,760,1,5,1,80.01792115,south,0,0,49.0
1,Sex Not Available,0,type3,p4,1,0,0,336500,360.0,0,0,0,358000.0,0,pr,0,5760.0,816,1,2,1,93.99441341,south,0,0,39.0
1,Female,0,type1,p4,1,0,0,456500,360.0,0,0,0,568000.0,0,pr,0,4980.0,897,0,3,1,80.36971831,North,0,0,42.0
1,Male,0,type3,p3,1,0,0,116500,360.0,0,0,0,128000.0,0,pr,0,3180.0,641,0,5,1,91.015625,North,0,0,39.0
1,Joint,0,type1,p4,1,0,0,456500,360.0,0,0,1,618000.0,0,sr,0,29160.0,534,1,4,0,73.86731392,North,0,1,37.0
1,Female,0,type1,p4,1,0,0,446500,360.0,0,0,0,498000.0,0,pr,0,7080.0,770,0,2,0,89.65863454,North,0,0,48.0
1,Female,0,type1,p1,1,0,0,226500,360.0,0,0,0,248000.0,0,pr,0,3180.0,638,0,1,0,91.33064516,south,0,0,41.0
1,Joint,1,type3,p4,1,0,0,426500,360.0,0,0,0,498000.0,0,pr,0,5760.0,779,1,3,0,85.64257028,North,0,0,39.0
1,Male,0,type1,p4,1,0,0,316500,360.0,0,0,0,418000.0,0,pr,0,4320.0,566,1,5,1,75.13586957,North,0,1,39.0
1,Sex Not Available,0,type1,p3,1,0,0,296500,360.0,1,0,0,508000.0,0,pr,0,7440.0,557,0,3,1,58.36614173,south,0,0,20.0
1,Male,0,type1,p4,1,0,0,416500,360.0,0,0,0,418000.0,0,pr,0,5820.0,698,1,1,0,75.13586957,south,0,1,39.0
1,Male,0,type1,p1,1,0,0,526500,360.0,0,0,0,558000.0,0,pr,0,9060.0,747,0,3,0,94.35483871,central,0,0,34.0
1,Sex Not Available,0,type1,p3,1,0,0,246500,360.0,0,0,0,318000.0,0,pr,0,3900.0,849,0,5,1,77.51572327,south,0,0,40.0
1,Joint,0,type2,p3,1,0,1,236500,360.0,0,0,0,288000.0,0,pr,0,6180.0,553,1,5,1,82.11805556,North,0,0,51.0
1,Female,0,type2,p4,1,0,1,56500,360.0,1,0,0,58000.0,0,pr,0,1800.0,853,0,6,1,97.4137931,North,0,1,46.0
1,Male,1,type1,p3,1,0,0,266500,360.0,0,0,0,378000.0,0,pr,0,5940.0,544,0,4,0,70.5026455,North-East,0,1,34.0
1,Joint,1,type1,p1,1,0,0,106500,180.0,0,0,0,158000.0,0,pr,0,3480.0,624,1,0,1,67.40506329,North,0,0,34.0
1,Male,1,type1,p4,1,0,0,676500,360.0,0,0,0,418000.0,0,pr,0,8520.0,774,1,1,0,75.13586957,south,0,1,39.0
1,Joint,1,type1,p3,1,0,0,336500,360.0,0,0,0,448000.0,0,pr,0,6300.0,781,1,3,0,75.11160714,North,0,0,37.0
1,Male,0,type1,p4,1,0,0,256500,360.0,0,0,0,348000.0,0,ir,0,19860.0,581,0,2,0,73.70689655,south,0,0,44.0
1,Sex Not Available,1,type1,p3,1,0,0,226500,360.0,0,0,0,418000.0,0,pr,0,8520.0,788,1,2,1,75.13586957,south,0,1,39.0
1,Joint,0,type1,p4,1,0,0,146500,360.0,0,0,0,218000.0,0,pr,0,4920.0,565,1,6,1,67.20183486,North,0,0,37.0
1,Joint,0,type1,p1,1,0,0,546500,360.0,0,0,0,688000.0,0,pr,0,6780.0,582,1,2,0,79.43313953,North,0,0,43.0
1,Joint,0,type1,p4,1,0,0,426500,360.0,0,0,0,858000.0,0,pr,0,4860.0,768,1,3,0,49.70862471,North,0,0,43.0
1,Joint,0,type1,p3,1,0,0,146500,180.0,0,0,0,178000.0,0,pr,0,3480.0,588,1,5,1,82.30337079,North,0,0,40.0
1,Sex Not Available,0,type1,p3,1,0,0,206500,300.0,0,0,0,318000.0,0,pr,0,4500.0,582,1,2,1,64.93710692,south,0,0,33.0
1,Female,0,type1,p3,1,0,0,216500,360.0,0,0,0,368000.0,0,pr,0,4200.0,799,0,6,1,58.83152174,North,0,0,39.0
1,Joint,0,type1,p4,1,0,0,586500,360.0,0,0,0,738000.0,0,pr,0,7680.0,575,1,2,0,79.47154472,North,0,0,31.0
1,Female,0,type1,p1,1,0,0,676500,360.0,0,0,0,718000.0,0,pr,0,8280.0,890,0,2,0,94.22005571,North,0,0,42.0
1,Sex Not Available,0,type1,p3,1,0,0,406500,360.0,0,0,0,668000.0,0,pr,0,7920.0,820,1,4,1,60.85329341,south,0,0,46.0
1,Female,0,type1,p3,1,0,0,466500,360.0,0,0,0,788000.0,0,ir,0,5640.0,884,1,4,0,59.20050761,North,0,0,36.0
1,Female,1,type1,p1,1,0,0,296500,360.0,0,0,0,328000.0,0,pr,0,3540.0,842,0,1,1,90.39634146,North,0,0,44.0
1,Male,0,type1,p1,1,0,0,206500,360.0,0,0,0,248000.0,0,pr,0,1920.0,760,0,2,1,83.26612903,North,0,0,45.0
1,Sex Not Available,0,type2,p1,1,0,1,136500,360.0,0,0,0,138000.0,0,pr,0,2760.0,845,0,2,1,98.91304348,south,0,0,56.0
0,Male,1,type1,p4,1,0,0,466500,360.0,0,0,0,548000.0,0,pr,0,6840.0,682,1,1,1,85.12773723,North,0,1,39.0
1,Male,0,type1,p4,1,0,0,586500,360.0,0,0,0,788000.0,0,pr,0,6720.0,672,0,2,0,74.42893401,North,0,0,39.0
1,Male,0,type1,p4,1,0,0,276500,360.0,1,0,0,418000.0,0,pr,0,6000.0,877,1,2,1,75.13586957,North,0,1,39.0
1,Joint,0,type1,p1,1,0,0,376500,360.0,0,0,0,388000.0,0,pr,0,9720.0,790,1,2,1,97.03608247,North,0,0,44.0
1,Sex Not Available,0,type1,p4,1,0,0,96500,360.0,1,0,0,418000.0,0,pr,0,5280.0,589,1,6,1,75.13586957,south,0,1,39.0
1,Joint,0,type1,p1,1,0,0,246500,180.0,0,0,0,308000.0,0,pr,0,2040.0,728,1,6,1,80.03246753,North,0,1,43.0
1,Sex Not Available,1,type3,p4,1,0,0,616500,360.0,0,0,0,578000.0,0,pr,0,5760.0,680,0,2,0,106.6608997,south,0,1,39.0
1,Sex Not Available,0,type3,p4,1,0,0,356500,360.0,0,0,0,438000.0,0,pr,0,5760.0,589,0,5,1,81.39269406,south,0,0,39.0
1,Joint,1,type3,p4,1,0,0,326500,360.0,0,0,0,348000.0,0,pr,0,5760.0,796,1,5,0,93.82183908,central,0,0,39.0
1,Female,0,type1,p1,1,0,0,376500,360.0,0,0,0,398000.0,0,pr,0,3900.0,852,0,3,0,94.59798995,North,0,0,44.0
1,Female,0,type2,p3,1,0,1,306500,360.0,0,0,0,868000.0,0,pr,0,4680.0,735,0,3,1,35.31105991,south,0,1,48.0
1,Joint,1,type1,p4,1,0,0,266500,360.0,0,0,0,328000.0,0,pr,0,5340.0,508,1,1,1,81.25,North,0,0,28.0
1,Joint,0,type1,p1,1,0,0,256500,360.0,0,0,0,338000.0,0,ir,0,51000.0,842,1,4,0,75.88757396,North,0,0,14.0
1,Male,1,type1,p3,1,0,0,176500,360.0,1,0,0,378000.0,0,pr,0,2520.0,544,1,4,1,46.69312169,North,0,0,41.0
1,Sex Not Available,0,type3,p3,1,0,0,136500,180.0,0,0,0,208000.0,0,pr,0,3420.0,731,0,3,1,65.625,south,0,1,42.0
1,Joint,0,type1,p4,1,0,0,256500,360.0,0,0,0,428000.0,0,pr,0,10260.0,876,1,4,0,59.92990654,North,0,0,5.0
1,Sex Not Available,1,type1,p4,1,0,0,306500,360.0,0,0,0,408000.0,0,pr,0,4980.0,570,0,2,1,75.12254902,south,0,0,31.0
1,Joint,0,type1,p4,1,0,0,306500,180.0,0,0,0,1588000.0,0,pr,0,16740.0,738,1,4,1,19.30100756,central,0,0,41.0
0,Joint,0,type3,p4,1,0,0,376500,360.0,0,0,0,418000.0,0,pr,0,0.0,787,1,1,0,75.13586957,North,0,1,39.0
1,Male,0,type1,p4,1,0,0,256500,360.0,0,0,0,408000.0,0,pr,0,4860.0,740,0,2,0,62.86764706,North,0,0,32.0
1,Joint,0,type1,p4,1,0,0,426500,360.0,0,0,0,508000.0,0,pr,0,13560.0,693,1,2,0,83.95669291,North,0,0,13.0
1,Sex Not Available,0,type1,p3,1,0,0,396500,360.0,0,0,0,688000.0,0,pr,0,5760.0,790,0,4,1,57.63081395,south,0,0,41.0
1,Joint,0,type1,p3,1,0,0,386500,360.0,0,0,0,548000.0,0,pr,0,4860.0,834,1,4,1,70.52919708,North,0,0,44.0
1,Male,0,type1,p4,1,0,0,296500,360.0,0,0,0,458000.0,0,pr,0,3300.0,802,0,0,0,64.73799127,North,0,0,43.0
1,Female,0,type3,p3,1,0,0,126500,180.0,0,0,0,128000.0,0,pr,0,1920.0,643,0,4,1,98.828125,North,0,0,48.0
1,Sex Not Available,0,type1,p4,1,0,0,136500,360.0,0,0,1,418000.0,0,pr,0,3480.0,519,1,4,1,75.13586957,south,0,1,39.0
1,Joint,0,type2,p4,1,0,1,516500,360.0,0,0,0,558000.0,0,pr,0,5760.0,526,1,2,0,92.56272401,North,0,0,39.0
1,Male,0,type1,p4,1,0,0,286500,360.0,0,0,0,388000.0,0,pr,0,4200.0,667,0,1,0,73.84020619,south,0,0,37.0
1,Male,0,type2,p1,1,0,1,216500,360.0,0,0,0,228000.0,0,pr,0,4680.0,540,0,1,1,94.95614035,central,0,1,47.0
0,Female,0,type1,p2,1,0,0,906500,360.0,0,0,0,1238000.0,0,pr,0,16860.0,790,0,5,1,73.22294023,North,0,1,20.0
1,Sex Not Available,0,type3,p3,1,0,0,156500,360.0,0,0,0,178000.0,0,pr,0,3720.0,631,0,3,1,87.92134831,south,0,0,37.0
1,Male,0,type1,p3,1,0,0,426500,360.0,0,0,0,598000.0,0,pr,0,8760.0,579,1,4,1,71.32107023,North,0,0,39.0
0,Joint,1,type1,p4,1,0,0,706500,360.0,0,0,0,888000.0,0,pr,0,16860.0,710,1,3,0,79.56081081,south,0,0,28.0
1,Sex Not Available,0,type1,p3,1,0,0,486500,324.0,0,0,0,928000.0,0,pr,0,10980.0,638,0,3,1,52.42456897,south,0,0,30.0
1,Sex Not Available,0,type3,p3,1,0,0,376500,180.0,0,0,0,548000.0,0,pr,0,16620.0,713,1,3,1,68.70437956,south,0,0,22.0
1,Sex Not Available,0,type2,p1,1,0,1,216500,360.0,0,0,0,218000.0,0,pr,0,6600.0,786,0,3,1,99.31192661,south,0,0,44.0
1,Female,0,type2,p3,1,0,1,196500,360.0,1,0,0,238000.0,0,pr,0,3000.0,580,0,2,1,82.56302521,North,0,0,31.0
1,Female,0,type1,p1,1,0,0,426500,360.0,0,0,0,568000.0,0,pr,0,9840.0,595,0,4,0,75.08802817,south,0,0,21.0
1,Male,0,type1,p1,1,0,0,336500,360.0,0,1,0,428000.0,0,ir,0,6420.0,763,0,1,0,78.62149533,North,0,0,45.0
1,Joint,0,type1,p3,1,0,0,626500,360.0,0,0,0,838000.0,0,pr,0,9420.0,787,1,2,0,74.76133652,North,0,0,41.0
1,Joint,1,type1,p1,1,0,0,336500,360.0,0,0,0,428000.0,0,pr,0,3960.0,760,1,3,0,78.62149533,North,0,0,59.0
1,Sex Not Available,0,type1,p1,1,0,0,376500,360.0,1,0,0,418000.0,0,sr,0,10680.0,507,1,2,1,75.13586957,south,0,1,39.0
1,Male,0,type2,p4,0,0,1,456500,300.0,1,1,0,418000.0,0,pr,0,0.0,723,1,3,1,75.13586957,south,0,1,39.0
1,Male,0,type3,p3,1,0,0,126500,360.0,0,0,1,158000.0,0,pr,0,2460.0,875,0,5,1,80.06329114,North,0,1,37.0
1,Male,0,type1,p1,1,0,0,126500,180.0,0,1,0,178000.0,0,pr,0,3420.0,721,0,6,1,71.06741573,south,0,0,48.0
1,Joint,0,type1,p1,1,0,0,516500,360.0,0,0,0,548000.0,0,pr,0,7740.0,843,1,1,0,94.25182482,North,0,0,37.0
1,Sex Not Available,1,type1,p1,1,0,0,186500,360.0,1,0,0,228000.0,0,pr,0,3960.0,529,1,4,1,81.79824561,south,0,0,43.0
1,Joint,0,type1,p3,1,0,0,276500,360.0,0,0,0,368000.0,0,pr,0,6240.0,834,1,3,1,75.13586957,central,0,0,48.0
1,Male,0,type1,p3,1,0,0,76500,180.0,0,0,0,608000.0,0,pr,0,5280.0,821,0,4,1,12.58223684,North,0,0,28.0
1,Sex Not Available,0,type1,p3,1,0,0,486500,360.0,1,0,0,558000.0,0,pr,0,10920.0,735,1,2,1,87.18637993,south,0,1,46.0
1,Sex Not Available,0,type1,p4,1,0,0,206500,240.0,0,0,0,278000.0,0,pr,0,5880.0,559,1,1,1,74.28057554,south,0,0,29.0
1,Joint,0,type1,p4,1,0,0,346500,324.0,0,0,0,578000.0,0,pr,0,3900.0,830,1,6,1,59.94809689,North,0,0,49.0
1,Joint,0,type1,p1,0,0,0,256500,360.0,0,0,0,318000.0,0,pr,0,5940.0,647,1,6,1,80.66037736,North,0,1,27.0
1,Female,0,type1,p3,1,0,0,246500,360.0,0,0,0,468000.0,0,sr,0,6540.0,531,0,4,1,52.67094017,North,0,0,42.0
1,Joint,0,type1,p4,1,0,0,356500,360.0,0,0,0,728000.0,0,pr,0,12300.0,591,1,3,0,48.96978022,south,0,0,28.0
1,Joint,0,type1,p4,1,0,0,116500,180.0,0,0,0,498000.0,0,pr,0,2160.0,681,1,5,1,23.3935743,North,0,0,45.0
1,Sex Not Available,1,type1,p4,1,0,0,276500,360.0,0,0,0,658000.0,0,pr,0,3600.0,811,0,6,1,42.0212766,south,0,0,47.0
1,Joint,0,type1,p1,1,0,0,176500,360.0,0,0,0,168000.0,0,pr,0,3840.0,885,1,2,1,105.0595238,North,0,1,41.0
1,Sex Not Available,0,type2,p4,1,0,1,246500,360.0,0,0,0,308000.0,0,pr,0,5760.0,647,1,2,1,80.03246753,south,0,0,39.0
1,Female,0,type1,p1,1,0,0,146500,360.0,0,0,0,158000.0,0,pr,0,4740.0,748,0,1,0,92.72151899,North,0,0,46.0
1,Male,0,type1,p4,1,0,0,416500,360.0,0,0,0,508000.0,0,pr,0,8100.0,686,0,3,1,81.98818898,North,0,0,30.0
1,Sex Not Available,0,type3,p4,1,0,0,116500,360.0,0,0,0,118000.0,0,pr,0,5760.0,683,1,3,1,98.72881356,south,0,0,39.0
1,Sex Not Available,1,type1,p3,1,0,0,316500,360.0,0,0,0,508000.0,0,pr,0,5940.0,604,1,4,1,62.30314961,south,0,0,24.0
1,Male,0,type1,p4,1,0,0,196500,360.0,0,0,0,458000.0,0,pr,0,2520.0,752,0,4,0,42.90393013,south,0,0,44.0
1,Sex Not Available,1,type1,p1,1,0,0,216500,360.0,0,1,0,228000.0,0,pr,0,1740.0,575,0,1,1,94.95614035,south,0,0,48.0
1,Female,1,type1,p4,1,0,0,226500,180.0,0,0,0,298000.0,0,pr,0,5040.0,705,0,3,0,76.00671141,south,0,0,32.0
1,Male,0,type1,p3,1,0,0,256500,360.0,0,0,0,468000.0,0,pr,0,2460.0,879,1,4,1,54.80769231,central,0,0,49.0
1,Female,0,type1,p3,1,0,0,196500,360.0,0,0,0,328000.0,0,pr,0,3060.0,641,0,4,1,59.90853659,North,0,0,48.0
1,Male,1,type1,p4,1,0,0,236500,360.0,0,0,0,268000.0,0,pr,0,8760.0,881,0,1,1,88.24626866,North,0,0,6.0
1,Joint,1,type1,p4,1,0,0,116500,144.0,0,0,0,168000.0,0,pr,0,2100.0,816,1,3,1,69.3452381,North,0,0,49.0
1,Sex Not Available,0,type3,p3,1,0,0,306500,360.0,0,0,0,508000.0,0,pr,0,5520.0,573,1,5,1,60.33464567,south,0,0,24.0
1,Male,0,type2,p3,1,0,1,176500,360.0,0,0,0,198000.0,0,pr,0,2700.0,593,0,2,1,89.14141414,North,0,0,55.0
1,Male,0,type1,p1,1,0,0,336500,360.0,0,0,0,458000.0,0,pr,0,5040.0,759,0,1,1,73.47161572,North-East,0,0,36.0
1,Male,0,type1,p3,1,0,0,206500,180.0,0,0,0,308000.0,0,pr,0,3600.0,640,0,3,1,67.04545455,North,0,0,40.0
1,Male,0,type1,p4,1,0,0,376500,360.0,0,0,0,478000.0,0,pr,0,5580.0,662,0,1,0,78.76569038,south,0,0,40.0
1,Female,1,type1,p1,1,0,0,56500,360.0,0,0,0,68000.0,0,ir,0,2160.0,595,0,2,1,83.08823529,North,0,1,51.0
0,Joint,0,type1,p3,1,0,0,856500,360.0,0,0,0,1258000.0,0,pr,0,20760.0,789,1,4,1,68.08426073,North,0,0,42.0
1,Male,0,type1,p3,1,0,0,446500,360.0,1,0,0,418000.0,0,ir,0,6060.0,543,1,2,0,75.13586957,south,0,1,39.0
1,Male,0,type3,p4,1,0,0,186500,360.0,0,0,0,428000.0,0,pr,0,5760.0,778,0,5,1,43.57476636,south,0,0,39.0
1,Sex Not Available,0,type1,p4,1,0,0,66500,180.0,0,0,0,118000.0,0,pr,0,3480.0,542,0,2,1,56.3559322,south,0,0,32.0
1,Male,0,type2,p4,1,0,1,526500,360.0,0,0,0,538000.0,0,pr,0,5760.0,725,0,3,0,97.86245353,North,0,0,39.0
1,Female,0,type1,p3,1,0,0,266500,360.0,0,0,0,368000.0,0,pr,0,3660.0,617,0,3,1,72.41847826,North,0,0,39.0
1,Sex Not Available,0,type2,p1,1,0,1,206500,360.0,0,0,0,218000.0,0,pr,0,7440.0,732,1,2,1,94.72477064,south,0,0,34.0
1,Female,1,type2,p1,1,0,1,46500,360.0,0,0,0,48000.0,0,pr,0,1200.0,502,0,3,1,96.875,North,0,0,34.0
1,Joint,0,type1,p4,1,0,0,156500,240.0,0,0,0,188000.0,0,pr,0,3540.0,745,1,1,1,83.24468085,North,0,0,49.0
1,Sex Not Available,0,type1,p3,1,0,0,156500,360.0,1,0,0,208000.0,0,pr,0,2040.0,842,0,4,1,75.24038462,south,0,0,40.0
1,Female,0,type1,p4,1,0,0,196500,360.0,0,0,0,218000.0,0,pr,0,3900.0,565,0,1,0,90.13761468,North,0,0,46.0
1,Joint,1,type1,p4,1,0,0,496500,360.0,0,0,0,618000.0,0,pr,0,6300.0,645,1,3,0,80.33980583,North,0,0,43.0
1,Sex Not Available,0,type1,p1,1,0,0,126500,360.0,0,0,0,148000.0,0,pr,0,4200.0,555,0,1,1,85.47297297,south,0,1,18.0
1,Female,0,type1,p4,1,0,0,256500,360.0,0,0,0,348000.0,0,pr,0,2760.0,814,0,4,0,73.70689655,North,0,0,49.0
1,Sex Not Available,0,type1,p4,1,0,0,366500,180.0,0,0,0,898000.0,0,pr,0,9120.0,656,0,5,1,40.81291759,south,0,1,35.0
1,Joint,1,type1,p4,1,0,0,416500,360.0,0,0,0,608000.0,0,pr,0,8520.0,887,1,4,0,68.50328947,North,0,0,37.0
1,Female,0,type1,p3,1,0,0,106500,360.0,0,0,0,418000.0,0,pr,0,2400.0,515,1,5,1,75.13586957,North,0,1,39.0
1,Male,0,type1,p3,1,0,0,106500,360.0,0,0,0,198000.0,0,pr,0,2880.0,663,0,4,1,53.78787879,south,0,0,37.0
1,Female,1,type1,p3,1,0,0,136500,360.0,0,0,0,418000.0,0,pr,0,2220.0,757,1,5,1,75.13586957,North,0,1,39.0
1,Sex Not Available,0,type2,p4,1,0,1,236500,360.0,0,0,0,318000.0,0,pr,0,5760.0,841,0,4,1,74.37106918,south,0,0,39.0
1,Female,1,type1,p3,1,0,0,286500,360.0,0,0,0,408000.0,0,pr,0,5040.0,541,0,4,1,70.22058824,North,0,0,49.0
1,Female,0,type1,p3,1,0,0,346500,360.0,1,0,0,468000.0,0,pr,0,5940.0,857,1,4,1,74.03846154,south,0,1,28.0
1,Male,0,type2,p1,1,0,1,166500,360.0,1,0,0,168000.0,0,pr,0,3540.0,673,0,3,1,99.10714286,North,0,1,60.0
1,Male,0,type3,p1,1,0,0,336500,360.0,0,1,0,328000.0,0,pr,0,4140.0,861,0,1,1,102.5914634,south,0,0,42.0
1,Joint,1,type1,p3,1,0,0,386500,360.0,0,0,0,738000.0,0,pr,0,6960.0,886,1,4,1,52.37127371,North,0,0,33.0
1,Joint,0,type1,p4,1,0,0,506500,360.0,0,0,0,1958000.0,0,pr,0,10140.0,645,1,3,0,25.86823289,North,0,0,33.0
1,Joint,0,type1,p1,1,0,0,206500,360.0,0,0,0,298000.0,0,pr,0,5760.0,512,1,6,0,69.29530201,North,0,0,47.0
1,Sex Not Available,0,type1,p4,1,0,0,276500,360.0,0,0,0,458000.0,0,pr,0,4320.0,725,0,1,1,60.37117904,south,0,0,36.0
1,Female,0,type2,p3,1,0,1,446500,180.0,0,0,0,528000.0,0,pr,0,9000.0,772,0,4,0,84.56439394,North,0,1,58.0
0,Male,0,type3,p4,1,0,0,256500,360.0,0,0,0,268000.0,0,pr,0,5760.0,765,0,3,1,95.70895522,south,0,0,39.0
0,Sex Not Available,0,type2,p3,1,0,1,236500,324.0,1,0,0,328000.0,0,pr,0,5760.0,865,1,3,1,72.10365854,south,0,1,39.0
